obs_index,CooksD,threshold
75458,5.975215432757266e-05,2.117825205296681e-05
75521,2.19116484206292e-05,2.117825205296681e-05
75541,9.967789894842292e-05,2.117825205296681e-05
75548,0.00010456430411450056,2.117825205296681e-05
75551,0.00010259516188857171,2.117825205296681e-05
75597,8.855701596127587e-05,2.117825205296681e-05
75600,2.5999035895533192e-05,2.117825205296681e-05
75605,5.17155284536084e-05,2.117825205296681e-05
75620,3.269968081277064e-05,2.117825205296681e-05
75655,5.2336758843416417e-05,2.117825205296681e-05
75656,0.00011187855035900784,2.117825205296681e-05
75659,9.351483313286321e-05,2.117825205296681e-05
75673,0.00010152406666467003,2.117825205296681e-05
75700,2.8409256897954043e-05,2.117825205296681e-05
75702,4.295058492570667e-05,2.117825205296681e-05
75734,3.9967235599277174e-05,2.117825205296681e-05
75739,3.982176580153668e-05,2.117825205296681e-05
75750,0.00012347461546925972,2.117825205296681e-05
75751,9.059298777413606e-05,2.117825205296681e-05
75755,2.9479801441033418e-05,2.117825205296681e-05
75761,2.369605865467084e-05,2.117825205296681e-05
75764,2.4983889728699754e-05,2.117825205296681e-05
75768,6.234167911504345e-05,2.117825205296681e-05
75785,0.00011327740501117921,2.117825205296681e-05
75812,6.913638196011491e-05,2.117825205296681e-05
75842,0.0004797215982668685,2.117825205296681e-05
75927,4.481364848144734e-05,2.117825205296681e-05
75971,2.5921470443499282e-05,2.117825205296681e-05
75980,7.249650376460824e-05,2.117825205296681e-05
75997,4.489415528849789e-05,2.117825205296681e-05
76013,5.809371563357479e-05,2.117825205296681e-05
76029,0.00019877394384609862,2.117825205296681e-05
76049,7.599134286217643e-05,2.117825205296681e-05
76068,0.00015352303397647357,2.117825205296681e-05
76109,4.325387556696448e-05,2.117825205296681e-05
76126,9.425974068518142e-05,2.117825205296681e-05
76145,5.197962994884023e-05,2.117825205296681e-05
76165,0.00010959791453436351,2.117825205296681e-05
76174,7.392289420960484e-05,2.117825205296681e-05
76180,0.00011543954256783211,2.117825205296681e-05
76195,4.0410805495469866e-05,2.117825205296681e-05
76198,4.266120115231603e-05,2.117825205296681e-05
76206,3.310744044120006e-05,2.117825205296681e-05
76208,6.97555515409873e-05,2.117825205296681e-05
76211,0.00011736220412781736,2.117825205296681e-05
76246,4.5162958570303976e-05,2.117825205296681e-05
76251,2.4645790432540322e-05,2.117825205296681e-05
76252,7.766362060697795e-05,2.117825205296681e-05
76258,6.491377437967916e-05,2.117825205296681e-05
76259,3.371061400912073e-05,2.117825205296681e-05
76262,0.00010680151115222056,2.117825205296681e-05
76305,9.180824884540572e-05,2.117825205296681e-05
76328,5.9178713821729815e-05,2.117825205296681e-05
76353,4.4897473716958707e-05,2.117825205296681e-05
76357,8.470343345971107e-05,2.117825205296681e-05
76378,4.786506065321119e-05,2.117825205296681e-05
76383,7.044003029433907e-05,2.117825205296681e-05
76435,0.00013735933723927802,2.117825205296681e-05
76450,0.000120696992597661,2.117825205296681e-05
76451,0.0001539318135586358,2.117825205296681e-05
76484,5.380050640876133e-05,2.117825205296681e-05
76492,2.3795678466616844e-05,2.117825205296681e-05
76517,8.245965674130013e-05,2.117825205296681e-05
76524,3.803192683511374e-05,2.117825205296681e-05
76547,3.188244791515477e-05,2.117825205296681e-05
76624,4.7281900624937255e-05,2.117825205296681e-05
76632,9.499693321486692e-05,2.117825205296681e-05
76634,5.420318594651766e-05,2.117825205296681e-05
76635,0.00031631478303194445,2.117825205296681e-05
76638,0.00016288374563584612,2.117825205296681e-05
76668,5.580664713994835e-05,2.117825205296681e-05
76681,0.00020419765973172743,2.117825205296681e-05
76683,0.00010188757288632206,2.117825205296681e-05
76731,3.610810022832694e-05,2.117825205296681e-05
76741,4.004832671419721e-05,2.117825205296681e-05
76749,0.00010841588367778778,2.117825205296681e-05
76773,0.0001067163238715347,2.117825205296681e-05
76790,0.0001589116822939653,2.117825205296681e-05
76879,2.484684714650912e-05,2.117825205296681e-05
76921,2.359112597384244e-05,2.117825205296681e-05
76936,4.3968768350599186e-05,2.117825205296681e-05
76948,7.528029531883269e-05,2.117825205296681e-05
76968,4.509074199863004e-05,2.117825205296681e-05
76983,6.0563117039602384e-05,2.117825205296681e-05
77003,2.854758963191558e-05,2.117825205296681e-05
77009,7.637193696438045e-05,2.117825205296681e-05
77020,5.3824664366497104e-05,2.117825205296681e-05
77022,0.00011798053867451323,2.117825205296681e-05
77038,4.9729072640003385e-05,2.117825205296681e-05
77043,4.805226745246219e-05,2.117825205296681e-05
77069,5.609945087301382e-05,2.117825205296681e-05
77086,6.130218612317444e-05,2.117825205296681e-05
77089,7.944150193618875e-05,2.117825205296681e-05
77095,7.525507407786282e-05,2.117825205296681e-05
77122,4.227421889339864e-05,2.117825205296681e-05
77123,6.835298542986543e-05,2.117825205296681e-05
77126,7.017528931875478e-05,2.117825205296681e-05
77132,6.11029892656946e-05,2.117825205296681e-05
77144,0.00016944859488684478,2.117825205296681e-05
77208,0.00011943617099953472,2.117825205296681e-05
77209,3.562266408413002e-05,2.117825205296681e-05
77217,2.7608030734199837e-05,2.117825205296681e-05
77225,4.6014068517906264e-05,2.117825205296681e-05
77226,5.9342417363432614e-05,2.117825205296681e-05
77227,3.178258154292931e-05,2.117825205296681e-05
77251,4.2278155937042776e-05,2.117825205296681e-05
77253,3.1053370986107817e-05,2.117825205296681e-05
77262,2.316364654576487e-05,2.117825205296681e-05
77292,5.5183979027115925e-05,2.117825205296681e-05
77311,4.8827703077993264e-05,2.117825205296681e-05
77313,5.048478388016994e-05,2.117825205296681e-05
77320,6.388846689979263e-05,2.117825205296681e-05
77324,3.027162010217761e-05,2.117825205296681e-05
77334,4.734692053737622e-05,2.117825205296681e-05
77363,7.963790969736602e-05,2.117825205296681e-05
77369,2.755684639378083e-05,2.117825205296681e-05
77373,2.1801294533043625e-05,2.117825205296681e-05
77379,2.5931545312707468e-05,2.117825205296681e-05
77400,6.525876076855291e-05,2.117825205296681e-05
77420,3.517112196198812e-05,2.117825205296681e-05
77426,2.689727653006649e-05,2.117825205296681e-05
77483,9.45974416603386e-05,2.117825205296681e-05
77523,3.574834578744783e-05,2.117825205296681e-05
77536,3.488649578214351e-05,2.117825205296681e-05
77577,4.6280546385148135e-05,2.117825205296681e-05
77607,2.2077265734508747e-05,2.117825205296681e-05
77628,0.0002127860900174689,2.117825205296681e-05
77648,2.900379794939879e-05,2.117825205296681e-05
77660,3.872033375493355e-05,2.117825205296681e-05
77667,5.674443867744905e-05,2.117825205296681e-05
77673,2.354116169932219e-05,2.117825205296681e-05
77683,4.754821158547697e-05,2.117825205296681e-05
77702,0.00012760973496539293,2.117825205296681e-05
77708,0.00014392761802647065,2.117825205296681e-05
77715,9.647726327861154e-05,2.117825205296681e-05
77720,2.416244713508044e-05,2.117825205296681e-05
77730,2.3727210451855976e-05,2.117825205296681e-05
77732,0.00015680238560979222,2.117825205296681e-05
77739,2.5568534106183675e-05,2.117825205296681e-05
77770,2.174337123873599e-05,2.117825205296681e-05
77788,2.3029277263262658e-05,2.117825205296681e-05
77828,3.590569564491066e-05,2.117825205296681e-05
77833,2.413696638339415e-05,2.117825205296681e-05
77846,2.3578706958280135e-05,2.117825205296681e-05
77854,2.690891384884066e-05,2.117825205296681e-05
77856,2.2626676352840447e-05,2.117825205296681e-05
77857,7.926403705588701e-05,2.117825205296681e-05
77868,2.8273334752912092e-05,2.117825205296681e-05
77881,7.46193954279023e-05,2.117825205296681e-05
77885,4.888962165562328e-05,2.117825205296681e-05
77888,3.120449165261753e-05,2.117825205296681e-05
77904,0.0001820762046026406,2.117825205296681e-05
77906,2.4514007768119724e-05,2.117825205296681e-05
77908,6.327356271175759e-05,2.117825205296681e-05
77916,4.579286276880503e-05,2.117825205296681e-05
77943,8.87262531980988e-05,2.117825205296681e-05
77972,7.97557860131971e-05,2.117825205296681e-05
77977,6.792182939165188e-05,2.117825205296681e-05
77996,0.00023916791570994348,2.117825205296681e-05
78004,9.902729668377736e-05,2.117825205296681e-05
78011,6.037304725184094e-05,2.117825205296681e-05
78016,7.463407755437341e-05,2.117825205296681e-05
78092,3.211708796295006e-05,2.117825205296681e-05
78099,0.0001378002822940573,2.117825205296681e-05
78107,4.312163770344626e-05,2.117825205296681e-05
78173,3.443365492651967e-05,2.117825205296681e-05
78181,0.00012942440149303904,2.117825205296681e-05
78184,0.00024245563342861453,2.117825205296681e-05
78194,6.303343483344503e-05,2.117825205296681e-05
78201,2.8378544948807852e-05,2.117825205296681e-05
78289,8.265975214483255e-05,2.117825205296681e-05
78290,2.4451252632203524e-05,2.117825205296681e-05
78313,4.206546188877175e-05,2.117825205296681e-05
78320,9.49999145345103e-05,2.117825205296681e-05
78329,2.8747430481384407e-05,2.117825205296681e-05
78340,3.261974693275759e-05,2.117825205296681e-05
78364,2.4096974206890568e-05,2.117825205296681e-05
78376,0.00010227878188859444,2.117825205296681e-05
78404,6.333749043289756e-05,2.117825205296681e-05
78426,0.00022602888811497183,2.117825205296681e-05
78429,3.181010441617427e-05,2.117825205296681e-05
78457,9.559537348574297e-05,2.117825205296681e-05
78463,0.00010115590808022845,2.117825205296681e-05
78475,6.33377658945303e-05,2.117825205296681e-05
78486,3.543087049342873e-05,2.117825205296681e-05
78487,6.489171705353897e-05,2.117825205296681e-05
78521,2.800551053402634e-05,2.117825205296681e-05
78572,3.568174848900138e-05,2.117825205296681e-05
78583,2.652763135189981e-05,2.117825205296681e-05
78607,3.575169904408623e-05,2.117825205296681e-05
78608,2.8384800277301975e-05,2.117825205296681e-05
78613,0.00018601952755737492,2.117825205296681e-05
78624,5.713852777952263e-05,2.117825205296681e-05
78643,3.618692987050589e-05,2.117825205296681e-05
78651,0.00016187465738167926,2.117825205296681e-05
78668,5.978942186557365e-05,2.117825205296681e-05
78672,3.434368658527329e-05,2.117825205296681e-05
78673,6.111518367030694e-05,2.117825205296681e-05
78675,0.00012983634674377105,2.117825205296681e-05
78683,6.274645706595382e-05,2.117825205296681e-05
78692,0.00016986211103030293,2.117825205296681e-05
78706,2.7236646034455937e-05,2.117825205296681e-05
78708,2.1383603156185518e-05,2.117825205296681e-05
78711,9.149344713416769e-05,2.117825205296681e-05
78739,2.4730162860530836e-05,2.117825205296681e-05
78741,0.0001166907729602559,2.117825205296681e-05
78746,0.00015750162125272545,2.117825205296681e-05
78747,0.0001696842442682696,2.117825205296681e-05
78755,8.201221476740061e-05,2.117825205296681e-05
78757,3.865060238941207e-05,2.117825205296681e-05
78762,3.1985121916888836e-05,2.117825205296681e-05
78765,0.00011839613281464207,2.117825205296681e-05
78772,5.283245287242496e-05,2.117825205296681e-05
78784,7.051905817784738e-05,2.117825205296681e-05
78789,8.33223088969913e-05,2.117825205296681e-05
78800,3.1154536252929364e-05,2.117825205296681e-05
78808,9.414999533714899e-05,2.117825205296681e-05
78811,4.388144050718847e-05,2.117825205296681e-05
78820,4.027656376445242e-05,2.117825205296681e-05
78825,0.0006994697287286497,2.117825205296681e-05
78836,6.120355243499864e-05,2.117825205296681e-05
78848,9.793809810371163e-05,2.117825205296681e-05
78870,5.101538969460368e-05,2.117825205296681e-05
78872,0.0002117122396732815,2.117825205296681e-05
78882,9.654861255199902e-05,2.117825205296681e-05
78906,0.00012453044195332133,2.117825205296681e-05
78907,6.895590093600681e-05,2.117825205296681e-05
78914,2.1679308082742765e-05,2.117825205296681e-05
78929,2.909088230688983e-05,2.117825205296681e-05
78942,6.925137707064876e-05,2.117825205296681e-05
78969,6.756439141861337e-05,2.117825205296681e-05
78974,0.00011090749783855121,2.117825205296681e-05
78977,5.955674670003044e-05,2.117825205296681e-05
79002,2.2027021347885144e-05,2.117825205296681e-05
79003,9.534805366547877e-05,2.117825205296681e-05
79052,0.0001277100584981278,2.117825205296681e-05
79093,4.872626021803962e-05,2.117825205296681e-05
79101,4.950623053491766e-05,2.117825205296681e-05
79142,0.00010390540985613826,2.117825205296681e-05
79154,9.802608749411853e-05,2.117825205296681e-05
79179,9.438921294007633e-05,2.117825205296681e-05
79242,7.904346305581942e-05,2.117825205296681e-05
79261,0.00015794715692398368,2.117825205296681e-05
79291,6.957505677572378e-05,2.117825205296681e-05
79315,0.00023437033734896364,2.117825205296681e-05
79344,2.1472810377036936e-05,2.117825205296681e-05
79345,2.4397660748361634e-05,2.117825205296681e-05
79352,9.867118646959705e-05,2.117825205296681e-05
79360,4.149127054228438e-05,2.117825205296681e-05
79363,4.175608652314025e-05,2.117825205296681e-05
79386,8.834525972318618e-05,2.117825205296681e-05
79391,0.0001151455842723864,2.117825205296681e-05
79407,4.889809915021047e-05,2.117825205296681e-05
79416,8.55935275737053e-05,2.117825205296681e-05
79449,7.74881508252577e-05,2.117825205296681e-05
79466,0.00015402393497692304,2.117825205296681e-05
79476,7.354495301270452e-05,2.117825205296681e-05
79482,4.8145164227378896e-05,2.117825205296681e-05
79484,5.0369806573236964e-05,2.117825205296681e-05
79493,0.00010743838807769778,2.117825205296681e-05
79496,6.952153056057216e-05,2.117825205296681e-05
79500,0.00012695865345819707,2.117825205296681e-05
79532,3.1795398284419744e-05,2.117825205296681e-05
79554,3.0280287149897262e-05,2.117825205296681e-05
79578,4.089010703569682e-05,2.117825205296681e-05
79591,0.00016672706806017596,2.117825205296681e-05
79603,4.617946387039415e-05,2.117825205296681e-05
79619,2.7722780121217e-05,2.117825205296681e-05
79625,2.973103864544238e-05,2.117825205296681e-05
79644,5.9717732252795973e-05,2.117825205296681e-05
79662,3.158749675300968e-05,2.117825205296681e-05
79671,6.462705393463209e-05,2.117825205296681e-05
79682,5.86706716051201e-05,2.117825205296681e-05
79725,3.8830970315284283e-05,2.117825205296681e-05
79744,3.065328349250734e-05,2.117825205296681e-05
79750,2.8747430481384407e-05,2.117825205296681e-05
79751,2.723128377071425e-05,2.117825205296681e-05
79758,0.0001622836751434906,2.117825205296681e-05
79766,4.799042060487101e-05,2.117825205296681e-05
79768,5.6965870495417984e-05,2.117825205296681e-05
79801,2.6488285121034948e-05,2.117825205296681e-05
79824,8.307046620699405e-05,2.117825205296681e-05
79829,3.906059024461565e-05,2.117825205296681e-05
79835,5.067033994269208e-05,2.117825205296681e-05
79837,4.322296464793144e-05,2.117825205296681e-05
79857,3.566329454238275e-05,2.117825205296681e-05
79889,2.4543537662146035e-05,2.117825205296681e-05
79897,6.15882940219808e-05,2.117825205296681e-05
79916,9.696846637163894e-05,2.117825205296681e-05
79917,5.858624487865519e-05,2.117825205296681e-05
79921,3.7574888017854864e-05,2.117825205296681e-05
79931,0.00023038487338666714,2.117825205296681e-05
79942,2.6737161132532147e-05,2.117825205296681e-05
79967,2.2565852980623733e-05,2.117825205296681e-05
79975,9.603050540711851e-05,2.117825205296681e-05
79982,4.5349421419067945e-05,2.117825205296681e-05
79990,2.440144843545853e-05,2.117825205296681e-05
79994,0.00015884425853181878,2.117825205296681e-05
80000,0.00010123991447039074,2.117825205296681e-05
80018,4.9811232559003774e-05,2.117825205296681e-05
80022,9.93562904744665e-05,2.117825205296681e-05
80034,9.814313756998853e-05,2.117825205296681e-05
80066,0.00019119450281805363,2.117825205296681e-05
80072,0.00017365598123642056,2.117825205296681e-05
80105,0.00011661624826939271,2.117825205296681e-05
80127,9.488523093275154e-05,2.117825205296681e-05
80164,0.0001660065074537692,2.117825205296681e-05
80181,9.67720649142257e-05,2.117825205296681e-05
80250,3.895462447550366e-05,2.117825205296681e-05
80263,5.633580002275742e-05,2.117825205296681e-05
80269,5.9142828368655134e-05,2.117825205296681e-05
80278,2.5193135849483495e-05,2.117825205296681e-05
80325,2.5123905263064068e-05,2.117825205296681e-05
80327,2.9333702368712363e-05,2.117825205296681e-05
80335,0.00014563598648447893,2.117825205296681e-05
80337,7.919392349682736e-05,2.117825205296681e-05
80347,7.617698405457728e-05,2.117825205296681e-05
80355,3.5443868826920286e-05,2.117825205296681e-05
80362,7.872685730387422e-05,2.117825205296681e-05
80368,5.081097972801064e-05,2.117825205296681e-05
80380,2.4604778456134827e-05,2.117825205296681e-05
80391,4.8724499475956854e-05,2.117825205296681e-05
80403,5.52501140926498e-05,2.117825205296681e-05
80421,3.333848311304667e-05,2.117825205296681e-05
80478,0.00019547666045757026,2.117825205296681e-05
80480,3.1047993468152764e-05,2.117825205296681e-05
80494,0.00011197566790270273,2.117825205296681e-05
80518,3.678457414663544e-05,2.117825205296681e-05
80525,6.177232668138313e-05,2.117825205296681e-05
80528,0.00012999890484107878,2.117825205296681e-05
80534,5.218423686691126e-05,2.117825205296681e-05
80535,6.593115511725959e-05,2.117825205296681e-05
80549,5.811913411041636e-05,2.117825205296681e-05
80554,2.3942496059963955e-05,2.117825205296681e-05
80558,0.00010548554153312114,2.117825205296681e-05
80559,0.00010360825886218893,2.117825205296681e-05
80562,4.315058745461845e-05,2.117825205296681e-05
80564,0.0001043055504076665,2.117825205296681e-05
80566,5.710806071741796e-05,2.117825205296681e-05
80628,3.846410241038196e-05,2.117825205296681e-05
80675,2.214374090479209e-05,2.117825205296681e-05
80708,5.314179436467226e-05,2.117825205296681e-05
80709,6.0861776980192376e-05,2.117825205296681e-05
80717,5.065855846094209e-05,2.117825205296681e-05
80724,9.540485974415584e-05,2.117825205296681e-05
80743,4.550591823187448e-05,2.117825205296681e-05
80770,0.00016675858710210484,2.117825205296681e-05
80804,4.9782244918783156e-05,2.117825205296681e-05
80818,2.6638055960761708e-05,2.117825205296681e-05
80823,4.444556940023502e-05,2.117825205296681e-05
80838,8.236483998134643e-05,2.117825205296681e-05
80853,3.33343043979472e-05,2.117825205296681e-05
80866,2.5398132099855597e-05,2.117825205296681e-05
80872,0.00010401671391267731,2.117825205296681e-05
80877,8.004441152631667e-05,2.117825205296681e-05
80904,4.971875234934878e-05,2.117825205296681e-05
80921,3.210257941295247e-05,2.117825205296681e-05
80962,6.20141720276279e-05,2.117825205296681e-05
80982,4.524742157106054e-05,2.117825205296681e-05
80989,0.00011058908383020835,2.117825205296681e-05
80991,2.925586826672629e-05,2.117825205296681e-05
81019,2.9120463624881164e-05,2.117825205296681e-05
81032,0.00012539468455334765,2.117825205296681e-05
81067,7.589845606668554e-05,2.117825205296681e-05
81087,3.245385031585118e-05,2.117825205296681e-05
81118,5.0865893299335444e-05,2.117825205296681e-05
81120,4.811710718015187e-05,2.117825205296681e-05
81126,3.916789136676649e-05,2.117825205296681e-05
81130,4.4981911045057464e-05,2.117825205296681e-05
81140,2.484393263557144e-05,2.117825205296681e-05
81145,5.640985716435797e-05,2.117825205296681e-05
81175,6.367755703623948e-05,2.117825205296681e-05
81184,8.920761694474657e-05,2.117825205296681e-05
81195,6.555575216592388e-05,2.117825205296681e-05
81202,8.019935613017314e-05,2.117825205296681e-05
81245,6.469878956783392e-05,2.117825205296681e-05
81246,2.3130386690541536e-05,2.117825205296681e-05
81261,9.571144246910666e-05,2.117825205296681e-05
81263,2.726479972006314e-05,2.117825205296681e-05
81274,2.864683393916566e-05,2.117825205296681e-05
81282,5.005180999166365e-05,2.117825205296681e-05
81291,0.00011661197263977405,2.117825205296681e-05
81295,0.00014407218839055153,2.117825205296681e-05
81326,7.72986776469788e-05,2.117825205296681e-05
81328,9.66438045435457e-05,2.117825205296681e-05
81341,6.405449908956446e-05,2.117825205296681e-05
81354,2.8337603652708457e-05,2.117825205296681e-05
81357,0.00012579071798632878,2.117825205296681e-05
81384,8.782410753333311e-05,2.117825205296681e-05
81400,2.1208662045898816e-05,2.117825205296681e-05
81435,3.2895787331535305e-05,2.117825205296681e-05
81457,0.00020498980734440228,2.117825205296681e-05
81469,3.30598474475473e-05,2.117825205296681e-05
81522,6.624313382878854e-05,2.117825205296681e-05
81526,4.7413047811749434e-05,2.117825205296681e-05
81534,5.360567574659702e-05,2.117825205296681e-05
81542,2.9746882284925487e-05,2.117825205296681e-05
81545,6.238727223481851e-05,2.117825205296681e-05
81559,2.887934248579144e-05,2.117825205296681e-05
81571,6.212103755798828e-05,2.117825205296681e-05
81572,9.134775377126026e-05,2.117825205296681e-05
81587,0.0001607966952636391,2.117825205296681e-05
81606,7.409468691879898e-05,2.117825205296681e-05
81611,2.7124716587551612e-05,2.117825205296681e-05
81614,3.65681903219127e-05,2.117825205296681e-05
81622,3.5011760239557126e-05,2.117825205296681e-05
81646,7.158209973865603e-05,2.117825205296681e-05
81679,2.608776781969755e-05,2.117825205296681e-05
81696,4.77078775754638e-05,2.117825205296681e-05
81698,0.00011737040235535531,2.117825205296681e-05
81707,0.00015508452410270763,2.117825205296681e-05
81730,2.3071423041876283e-05,2.117825205296681e-05
81741,2.72376466612596e-05,2.117825205296681e-05
81743,0.0001062119818283221,2.117825205296681e-05
81744,0.00017677996426297574,2.117825205296681e-05
81770,8.170814552293421e-05,2.117825205296681e-05
81777,0.00011981729964055385,2.117825205296681e-05
81779,2.947447084078563e-05,2.117825205296681e-05
81837,5.785163694326473e-05,2.117825205296681e-05
81854,4.214757748940547e-05,2.117825205296681e-05
81875,5.965754898572406e-05,2.117825205296681e-05
81880,5.325344634085104e-05,2.117825205296681e-05
81895,8.416375541709524e-05,2.117825205296681e-05
81904,3.548249488503663e-05,2.117825205296681e-05
81906,7.403319990531194e-05,2.117825205296681e-05
81910,5.692963896141223e-05,2.117825205296681e-05
81916,4.7164365781089816e-05,2.117825205296681e-05
82006,4.944975750995309e-05,2.117825205296681e-05
82010,8.604475774693073e-05,2.117825205296681e-05
82048,5.3988746951940146e-05,2.117825205296681e-05
82057,4.2941163747423384e-05,2.117825205296681e-05
82061,4.320165226519993e-05,2.117825205296681e-05
82062,4.5390339912249454e-05,2.117825205296681e-05
82067,3.984736369487619e-05,2.117825205296681e-05
82084,3.00105485761125e-05,2.117825205296681e-05
82108,3.0964974497379754e-05,2.117825205296681e-05
82115,7.160242440962577e-05,2.117825205296681e-05
82124,4.731796680418459e-05,2.117825205296681e-05
82141,3.882979587730875e-05,2.117825205296681e-05
82175,2.6155142029660852e-05,2.117825205296681e-05
82183,6.749296896955365e-05,2.117825205296681e-05
82186,4.748109674342657e-05,2.117825205296681e-05
82195,5.606735002656911e-05,2.117825205296681e-05
82241,0.0001233380874972778,2.117825205296681e-05
82253,9.382774321156695e-05,2.117825205296681e-05
82255,0.0001356959027099953,2.117825205296681e-05
82274,0.00012956999903243114,2.117825205296681e-05
82278,6.25415724179958e-05,2.117825205296681e-05
82292,5.081852504256309e-05,2.117825205296681e-05
82299,0.00013410763280442454,2.117825205296681e-05
82314,7.264572284742548e-05,2.117825205296681e-05
82319,0.0001152773741214479,2.117825205296681e-05
82332,4.978246409121743e-05,2.117825205296681e-05
82349,3.396120224462725e-05,2.117825205296681e-05
82372,4.596402757079697e-05,2.117825205296681e-05
82382,2.4501830437289316e-05,2.117825205296681e-05
82388,3.591568086117309e-05,2.117825205296681e-05
82410,2.1195541375628286e-05,2.117825205296681e-05
82432,6.014211274973114e-05,2.117825205296681e-05
82452,5.114837599022926e-05,2.117825205296681e-05
82531,0.00014173882271002752,2.117825205296681e-05
82582,2.358342823910768e-05,2.117825205296681e-05
82584,3.516008579843773e-05,2.117825205296681e-05
82599,3.287422395470825e-05,2.117825205296681e-05
82600,4.306396538163948e-05,2.117825205296681e-05
82611,3.9412527530594865e-05,2.117825205296681e-05
82639,3.1760573544732745e-05,2.117825205296681e-05
82642,6.592652782260028e-05,2.117825205296681e-05
82658,2.8909065091729336e-05,2.117825205296681e-05
82672,4.910379055863363e-05,2.117825205296681e-05
82695,2.969245659639407e-05,2.117825205296681e-05
82697,3.122156557858226e-05,2.117825205296681e-05
82713,0.00011371536345889989,2.117825205296681e-05
82819,8.412337917673503e-05,2.117825205296681e-05
82830,5.530781209844143e-05,2.117825205296681e-05
82836,4.2212877555512126e-05,2.117825205296681e-05
82837,5.9754072299526335e-05,2.117825205296681e-05
82843,2.4018462852193184e-05,2.117825205296681e-05
82916,4.408991926632283e-05,2.117825205296681e-05
82920,7.315945082880373e-05,2.117825205296681e-05
82965,2.2224425839629444e-05,2.117825205296681e-05
82972,2.8637665892182307e-05,2.117825205296681e-05
83019,0.00012111692737783838,2.117825205296681e-05
83020,6.477163196036653e-05,2.117825205296681e-05
83029,2.8206050968901585e-05,2.117825205296681e-05
83058,8.31269617143938e-05,2.117825205296681e-05
83095,2.183255290876866e-05,2.117825205296681e-05
83145,8.318025303656075e-05,2.117825205296681e-05
83153,4.2722085629993346e-05,2.117825205296681e-05
83162,0.0004462122598158431,2.117825205296681e-05
83177,0.00018922520763241943,2.117825205296681e-05
83182,5.475335392363079e-05,2.117825205296681e-05
83253,2.147223099056523e-05,2.117825205296681e-05
83269,3.421399628010508e-05,2.117825205296681e-05
83333,9.12447658515526e-05,2.117825205296681e-05
83339,5.1227596855143145e-05,2.117825205296681e-05
83372,7.787259298637713e-05,2.117825205296681e-05
83382,2.5018765061863217e-05,2.117825205296681e-05
83414,4.7205826046028366e-05,2.117825205296681e-05
83457,7.311551438093137e-05,2.117825205296681e-05
83464,4.6421485828241645e-05,2.117825205296681e-05
83468,4.606280193463164e-05,2.117825205296681e-05
83473,3.825659374523529e-05,2.117825205296681e-05
83485,0.00012965711459962556,2.117825205296681e-05
83563,6.665126956273423e-05,2.117825205296681e-05
83580,3.8645945474356453e-05,2.117825205296681e-05
83594,0.00010968909208044978,2.117825205296681e-05
83667,5.3297084793867614e-05,2.117825205296681e-05
83668,9.591319944607335e-05,2.117825205296681e-05
83692,7.545575450396771e-05,2.117825205296681e-05
83693,2.199334505612798e-05,2.117825205296681e-05
83700,2.160704979595271e-05,2.117825205296681e-05
83769,0.00019008408666079158,2.117825205296681e-05
83802,2.1816099978547657e-05,2.117825205296681e-05
83807,6.926562318751602e-05,2.117825205296681e-05
83815,7.125728254103714e-05,2.117825205296681e-05
83820,7.558669208101589e-05,2.117825205296681e-05
83837,7.277085077275915e-05,2.117825205296681e-05
83842,7.234625127024691e-05,2.117825205296681e-05
83918,4.0579016319267144e-05,2.117825205296681e-05
83920,6.226832583644849e-05,2.117825205296681e-05
83923,9.459784197337869e-05,2.117825205296681e-05
83942,7.655113588133752e-05,2.117825205296681e-05
83948,9.99211611698794e-05,2.117825205296681e-05
83981,9.85608188148031e-05,2.117825205296681e-05
83985,3.357324088400589e-05,2.117825205296681e-05
84013,5.1777923614486354e-05,2.117825205296681e-05
84053,5.024815175135148e-05,2.117825205296681e-05
84074,2.813721129211796e-05,2.117825205296681e-05
84077,0.00011785246781801407,2.117825205296681e-05
84081,8.526237829619772e-05,2.117825205296681e-05
84117,3.3169316131730996e-05,2.117825205296681e-05
84150,2.940207443397482e-05,2.117825205296681e-05
84182,6.126125117329323e-05,2.117825205296681e-05
84203,2.1449056346274025e-05,2.117825205296681e-05
84249,0.0002548520900035395,2.117825205296681e-05
84265,3.024456656913327e-05,2.117825205296681e-05
84272,0.00012204612193698617,2.117825205296681e-05
84278,3.3631879653142e-05,2.117825205296681e-05
84280,5.7464721571361944e-05,2.117825205296681e-05
84282,3.0058677572342972e-05,2.117825205296681e-05
84304,3.829586945362067e-05,2.117825205296681e-05
84326,2.6083427590659336e-05,2.117825205296681e-05
84334,4.3345015279633874e-05,2.117825205296681e-05
84337,0.00015214947697136946,2.117825205296681e-05
84356,5.413827662157359e-05,2.117825205296681e-05
84380,5.115639486455976e-05,2.117825205296681e-05
84390,3.480446946450477e-05,2.117825205296681e-05
84392,3.48205212652375e-05,2.117825205296681e-05
84399,2.6403561244846565e-05,2.117825205296681e-05
84404,3.2849436399003214e-05,2.117825205296681e-05
84414,3.6938148227072534e-05,2.117825205296681e-05
84424,7.598809808909071e-05,2.117825205296681e-05
84436,0.00012876177755039405,2.117825205296681e-05
84465,3.417480436927201e-05,2.117825205296681e-05
84490,0.00013630373143566917,2.117825205296681e-05
84495,3.6755064521824627e-05,2.117825205296681e-05
84499,6.335440479045039e-05,2.117825205296681e-05
